File_name,airplane_title,max_speed_kmph,error,range_km 
14635-Hitachi_HT-3_Research_Glider.html,['Fukuda/Hitachi HT-3 - Wikipedia'],,1,
14636-Fulton_FA-2_Airphibian.html,['Fulton Airphibian - Wikipedia'],190,0,350
14637-Fukunaga_Tenryu_10.html,['Fukunaga Tenryu 10 - Wikipedia'],180,0,
14638-Funk_UC-92.html,['Funk B - Wikipedia'],185,0,350
14639-Funk_F-23.html,['Funk F-23 - Wikipedia'],185,0,350
1464-Breguet_693.html,['Bréguet 693 - Wikipedia'],490,0,1350
14640-Fulton_FA-3_Airphibian.html,['Fulton Airphibian - Wikipedia'],190,0,350
14641-Funk_Model_B.html,['Funk B - Wikipedia'],185,0,350
14642-FVA-4_Pip%C3%B6.html,['FVA-4 Pipö - Wikipedia'],,1,
14643-FVA-2_Blaue_Maus.html,['FVA-1 Schwatze Düvel - Wikipedia'],,1,
14644-FVA-3_Ente.html,['FVA-3 Ente - Wikipedia'],,1,
14645-Flugwissenschaftliche_Vereinigung_Aachen.html,['Flugwissenschaftliche Vereinigung Aachen - Wikipedia'],,1,
14646-FVA-18_Primitivkr%C3%A4he.html,['FVA-18 - Wikipedia'],108,0,155
14647-FVA-1_Schwatze_D%C3%BCvel.html,['FVA-1 Schwatze Düvel - Wikipedia'],,1,
14648-Glider_aircraft.html,['Glider (aircraft) - Wikipedia'],,1,
14649-FVM_%C3%961_Tummelisa.html,['FVM Ö1 Tummelisa - Wikipedia'],145,0,
1465-Breguet_694.html,['Bréguet 693 - Wikipedia'],490,0,1350
14650-Wikipedia,[],,1,
14651-FVM_J.23.html,['FVM J 23 - Wikipedia'],197,0,
14652-FVM_J.24.html,['FVM J 23 - Wikipedia'],197,0,
14653-FVM_J.24B.html,['FVM J 23 - Wikipedia'],197,0,
14654-Sailplane.html,['Glider (sailplane) - Wikipedia'],,1,
14655-FWA_AS_202_Bravo.html,['FFA AS 202 Bravo - Wikipedia'],211,0,890
14656-Convertiplane.html,['Convertiplane - Wikipedia'],,1,
14657-Wikipedia,[],,1,
14658-FWA_AS_32T_Turbo_Trainer.html,['FFA AS 202 Bravo - Wikipedia'],211,0,890
14659-Wikipedia,[],,1,
1466-Breguet_695.html,['Bréguet 693 - Wikipedia'],490,0,1350
14660-Help,[],,1,
14661-List_of_gliders_(0-9).html,['List of gliders (0–9) - Wikipedia'],,1,
14662-Airglow_(aircraft).html,['Airglow (aircraft) - Wikipedia'],38,0,
14663-Paul_MacCready.html,['Paul MacCready - Wikipedia'],,1,
14664-California_Polytechnic_State_University.html,"['California Polytechnic State University, San Luis Obispo - Wikipedia']",,1,
14665-History_of_human-powered_aircraft.html,['Human-powered aircraft - Wikipedia'],,1,
14666-DaSH_PA.html,['DaSH PA - Wikipedia'],,1,
14667-Dumbo-Mercury.html,['Weybridge Man Powered Aircraft - Wikipedia'],5,0,
14668-Massachusetts_Institute_of_Technology.html,['Massachusetts Institute of Technology - Wikipedia'],,1,
14669-Igor_I._Sikorsky_Human_Powered_Helicopter_Competition.html,['Igor I. Sikorsky Human Powered Helicopter Competition - Wikipedia'],,1,
1467-Breguet_730.html,['Bréguet 730 - Wikipedia'],330,0,6923
14670-United_Aircraft_Corporation.html,['United Aircraft Corporation - Wikipedia'],,1,
14671-2_85120_392_4.html,['Book sources - Wikipedia'],,1,
14672-Mikoyan.html,['Mikoyan - Wikipedia'],,1,
14673-Da_Vinci_III.html,['Human-powered helicopter - Wikipedia'],,1,
14674-Sukhoi.html,['Sukhoi - Wikipedia'],,1,
14675-Tupolev.html,['Tupolev - Wikipedia'],,1,
14676-Yakovlev.html,['Yakovlev - Wikipedia'],,1,
14677-UCA_Carbon_Bird.html,['Ameur Altania - Wikipedia'],287,0,1605
14678-UCC_UC-1_Twin_Bee.html,['United Consultants Twin Bee - Wikipedia'],238,0,900
14679-Udet_Flugzeugbau.html,['Udet Flugzeugbau - Wikipedia'],,1,
1468-Breguet_731.html,['Bréguet 730 - Wikipedia'],330,0,6923
14680-Udet_U_1.html,['Udet U 1 - Wikipedia'],150,0,500
14681-Udet_U_2.html,['Udet U 1 - Wikipedia'],150,0,500
14682-Udet_U_4.html,['Udet U 1 - Wikipedia'],150,0,500
14683-Udet_U_11_Kondor.html,['Udet U 11 Kondor - Wikipedia'],152,0,
14684-Udet_U_12.html,['Udet U 12 Flamingo - Wikipedia'],140,0,450
14685-Udet_U_5.html,['Udet U 8 - Wikipedia'],170,0,5242
14686-Udet_U_7_Kolibri.html,['Udet U 7 Kolibri - Wikipedia'],120,0,480
14687-Udet_U_8.html,['Udet U 8 - Wikipedia'],170,0,5242
14688-Udet_U_10.html,['Udet U 1 - Wikipedia'],150,0,500
14689-Udet_U_6.html,['Udet U 1 - Wikipedia'],150,0,500
1469-Breguet_761_Deux-Ponts.html,['Bréguet 763 Deux-Ponts - Wikipedia'],,1,2290
14690-UDRD_Defiant_300.html,['PADC Defiant - Wikipedia'],357,0,1896
14691-Walter_Uetz_Flugzeugbau.html,['Walter Uetz Flugzeugbau - Wikipedia'],,1,
14692-Uetz_U2-MFGZ.html,['Jodel D.11 - Wikipedia'],207,0,1170
14693-Uetz_U2V.html,['Jodel D.11 - Wikipedia'],207,0,1170
14694-UFAG_60.03.html,['UFAG 60.03 - Wikipedia'],,1,
14695-UFAG_60.01.html,['Ufag C.I - Wikipedia'],190,0,350
14696-UFAG_60.02.html,['UFAG D.I - Wikipedia'],,1,
14697-Uetz_U3M_Pelikan.html,['Uetz Pelikan - Wikipedia'],219,0,1000
14698-Uetz_U4M_Pelikan.html,['Uetz Pelikan - Wikipedia'],219,0,1000
14699-UFAG.html,['Ufag - Wikipedia'],,1,
147-9781857800845.html,['Book sources - Wikipedia'],,1,
1470-Breguet_763_Provence.html,['Bréguet 763 Deux-Ponts - Wikipedia'],,1,2290
14700-UFAG_series_160.html,['Hansa-Brandenburg C.II - Wikipedia'],,1,
14701-UFAG_series_61.html,['Hansa-Brandenburg C.I - Wikipedia'],110,0,
14702-UFAG_series_62.html,['Hansa-Brandenburg C.I - Wikipedia'],110,0,
14703-UFAG_series_66.html,['Hansa-Brandenburg C.II - Wikipedia'],,1,
14704-UFAG_series_161.html,['Ufag C.I - Wikipedia'],190,0,350
14705-UFAG_series_63.html,['Hansa-Brandenburg C.I - Wikipedia'],110,0,
14706-UFAG_series_64.html,['Hansa-Brandenburg C.I - Wikipedia'],110,0,
14707-Wikipedia,[],,1,
14708-Mercedes_D.IIIs.html,['Mercedes D.III - Wikipedia'],,1,
14709-Wikipedia,[],,1,
1471-Breguet_765_Sahara.html,['Bréguet 763 Deux-Ponts - Wikipedia'],,1,2290
14710-Template,[],,1,
14711-Wikipedia,[],,1,
14712-Assessment.html,['Wikipedia:WikiProject Aviation/Assessment - Wikipedia'],,1,
14713-doc.html,['Template:WikiProject Aviation/doc - Wikipedia'],,1,
14714-1.html,['Help:Introduction to talk pages/1 - Wikipedia'],,1,
14715-XCOR_Aerospace.html,['XCOR Aerospace - Wikipedia'],,1,
14716-UFAG_series_67.html,['Hansa-Brandenburg C.I - Wikipedia'],110,0,
14717-UFAG_series_68.html,['Hansa-Brandenburg C.I - Wikipedia'],110,0,
14718-Category,[],,1,
14719-XCOR_EZ-Rocket.html,['XCOR EZ-Rocket - Wikipedia'],,1,
1472-Breguet_790.html,['Bréguet 790 Nautilus - Wikipedia'],310,0,900
14720-XCOR_Mark-I_X-Racer.html,['Rocket Racing League - Wikipedia'],,1,
14721-Xi%27an_Aircraft_Industrial_Corporation.html,"[""Xi'an Aircraft Industrial Corporation - Wikipedia""]",,1,
14722-Xian_H-6.html,['Xian H-6 - Wikipedia'],050,0,6000
14723-Xian_H-8.html,['Xian H-8 - Wikipedia'],050,0,8100
14724-Xian_H-20.html,['Xian H-20 - Wikipedia'],,1,
14725-Xian_KJ-600.html,"[""Xi'an KJ-600 - Wikipedia""]",693,0,1250
14726-Xian_JH-7.html,"[""Xi'an JH-7 - Wikipedia""]",808,0,1808
14727-Xian_JZY-01.html,['Xian Y-7 - Wikipedia'],503,0,910
14728-Xian_MA60.html,['Xian MA60 - Wikipedia'],514,0,1600
14729-Xian_MA600.html,['Xian MA600 - Wikipedia'],514,0,1430
1473-Breguet_890H_Mercure.html,['Bréguet 890 Mercure - Wikipedia'],350,0,1000
14730-Xian_Y7.html,['Xian Y-7 - Wikipedia'],503,0,910
14731-Xian_Y8.html,['Shaanxi Y-8 - Wikipedia'],660,0,5615
14732-Xian_Q-6.html,['Mikoyan-Gurevich MiG-23 - Wikipedia'],499,0,1900
14733-Xian_Y-20.html,"[""Xi'an Y-20 - Wikipedia""]",,1,7800
14734-XIX_Art.html,['XIX Art - Wikipedia'],48,0,
14735-XIX_Inter.html,['XIX Inter - Wikipedia'],49,0,
14736-XIX_Sens.html,['XIX Sens - Wikipedia'],64,0,
14737-Xian_Y14.html,['Xian Y-7 - Wikipedia'],503,0,910
14738-XIX_GmbH.html,['XIX GmbH - Wikipedia'],,1,
14739-XIX_Form.html,['XIX Form - Wikipedia'],50,0,
1474-Breguet_890J_Mercure.html,['Bréguet 890 Mercure - Wikipedia'],350,0,1000
14740-XIX_Smile.html,['XIX Smile - Wikipedia'],46,0,
14741-XIX_Top.html,['XIX Top - Wikipedia'],60,0,
14742-Marc_Parrot.html,['Marc Parrot - Wikipedia'],198,0,
14743-Xplorer_UltraFlight.html,['Xplorer UltraFlight - Wikipedia'],,1,
14744-Xplorer_Xflyer.html,['Xplorer Xflyer - Wikipedia'],,1,
14745-XTI_TriFan_600.html,['XTI TriFan 600 - Wikipedia'],630,0,1200
14746-XtremeAir.html,['XtremeAir - Wikipedia'],,1,
14747-XtremeAir_Sbach_300.html,['XtremeAir Sbach 300 - Wikipedia'],390,0,1500
14748-Xplorer_XS.html,['Xplorer XS - Wikipedia'],,1,
14749-XtremeAir_Sbach_342.html,['XtremeAir Sbach 342 - Wikipedia'],417,0,1296
1475-Breguet_891R_Mars.html,['Bréguet 890 Mercure - Wikipedia'],350,0,1000
14750-Wilfred_Yackey.html,['Wilfred Yackey - Wikipedia'],,1,
14751-XtremeAir_Sbach_X42.html,['XtremeAir Sbach 342 - Wikipedia'],417,0,1296
14752-Yakovlev_AIR-1.html,['Yakovlev AIR-1 - Wikipedia'],140,0,1240
14753-Yakovlev_AIR-3.html,['Yakovlev AIR-3 - Wikipedia'],146,0,1835
14754-Y2Fly_Seahawk.html,['Y2Fly Seahawk - Wikipedia'],,1,
14755-Yakovlev_AIR-5.html,['Yakovlev AIR-5 - Wikipedia'],192,0,1000
14756-Yakovlev_AIR-6.html,['Yakovlev AIR-6 - Wikipedia'],5,0,715
14757-Yackey_Monoplane.html,['Yackey Monoplane - Wikipedia'],230,0,
14758-Yakovlev_UT-2.html,['Yakovlev UT-2 - Wikipedia'],210,0,1130
14759-Yakovlev_AIR-7.html,['Yakovlev AIR-7 - Wikipedia'],332,0,270
1476-Breguet_892S_Mercure.html,['Bréguet 890 Mercure - Wikipedia'],350,0,1000
14760-Yakovlev_UT-1.html,['Yakovlev UT-1 - Wikipedia'],257,0,670
14761-Yakovlev_AIR-16.html,['Yakovlev AIR-16 - Wikipedia'],,1,
14762-Yakovlev_AIR-9.html,['Yakovlev AIR-9 - Wikipedia'],65,0,695
14763-Yakovlev_AIR-11.html,['Yakovlev AIR-11 - Wikipedia'],82,0,720
14764-Yakovlev_AIR-12.html,['Yakovlev AIR-12 - Wikipedia'],93,0,2990
14765-Yakovlev_AIR-13.html,['Yakovlev AIR-13 - Wikipedia'],,1,
14766-Yakovlev_UT-3.html,['Yakovlev UT-3 - Wikipedia'],95,0,1050
14767-List_of_Austrian_gliders.html,['List of Austrian gliders - Wikipedia'],,1,
14768-Yakovlev_Ya-19.html,['Yakovlev Ya-19 - Wikipedia'],86,0,783
14769-List_of_American_gliders.html,['List of American gliders - Wikipedia'],,1,
1477-Breguet_893S.html,['Bréguet 890 Mercure - Wikipedia'],350,0,1000
14770-List_of_British_gliders.html,['List of British gliders - Wikipedia'],,1,
14771-List_of_Argentine_gliders.html,['List of Argentine gliders - Wikipedia'],,1,
14772-List_of_Australian_gliders.html,['List of Australian gliders - Wikipedia'],,1,
14773-List_of_Belgian_gliders.html,['List of Belgian gliders - Wikipedia'],,1,
14774-List_of_Brazilian_gliders.html,['List of Brazilian gliders - Wikipedia'],,1,
14775-List_of_Chinese_gliders.html,['List of Chinese gliders - Wikipedia'],,1,
14776-List_of_Canadian_gliders.html,['List of Canadian gliders - Wikipedia'],,1,
14777-List_of_Dutch_gliders.html,['List of Dutch gliders - Wikipedia'],,1,
14778-List_of_Czechoslovak_gliders.html,['List of Czechoslovak gliders - Wikipedia'],,1,
14779-List_of_Bulgarian_gliders.html,['List of Bulgarian gliders - Wikipedia'],,1,
1478-Breguet_894.html,['Bréguet 890 Mercure - Wikipedia'],350,0,1000
14780-List_of_Finnish_gliders.html,['List of Finnish gliders - Wikipedia'],,1,
14781-List_of_French_gliders.html,['List of French gliders - Wikipedia'],,1,
14782-List_of_Danish_gliders.html,['List of Danish gliders - Wikipedia'],,1,
14783-List_of_German_gliders.html,['List of German gliders - Wikipedia'],,1,
14784-List_of_Greek_gliders.html,['List of Greek gliders - Wikipedia'],,1,
14785-List_of_Hungarian_gliders.html,['List of Hungarian gliders - Wikipedia'],,1,
14786-List_of_Indian_gliders.html,['List of Indian gliders - Wikipedia'],,1,
14787-List_of_Iranian_gliders.html,['List of Iranian gliders - Wikipedia'],,1,
14788-List_of_Irish_gliders.html,['List of Irish gliders - Wikipedia'],,1,
14789-List_of_Italian_gliders.html,['List of Italian gliders - Wikipedia'],,1,
1479-Breguet_895H.html,['Bréguet 890 Mercure - Wikipedia'],350,0,1000
14790-List_of_Estonian_gliders.html,['List of Estonian gliders - Wikipedia'],,1,
14791-List_of_Japanese_gliders.html,['List of Japanese gliders - Wikipedia'],,1,
14792-List_of_Philippines_gliders.html,['List of Philippines gliders - Wikipedia'],,1,
14793-List_of_Polish_gliders.html,['List of Polish gliders - Wikipedia'],,1,
14794-List_of_Latvian_gliders.html,['List of Latvian gliders - Wikipedia'],,1,
14795-List_of_Lithuanian_gliders.html,['List of Lithuanian gliders - Wikipedia'],,1,
14796-List_of_New_Zealand_gliders.html,['List of New Zealand gliders - Wikipedia'],,1,
14797-List_of_Romanian_gliders.html,['List of Romanian gliders - Wikipedia'],,1,
14798-List_of_Portuguese_gliders.html,['List of Portuguese gliders - Wikipedia'],,1,
14799-USSR_gliders.html,['List of Russian/USSR gliders - Wikipedia'],,1,
148-0851778720.html,['Book sources - Wikipedia'],,1,
1480-Breguet_900.html,['Bréguet 900 Louisette - Wikipedia'],,1,
14800-List_of_South_African_gliders.html,['List of South African gliders - Wikipedia'],,1,
14801-List_of_Spanish_gliders.html,['List of Spanish gliders - Wikipedia'],,1,
14802-List_of_Swiss_gliders.html,['List of Swiss gliders - Wikipedia'],,1,
14803-List_of_Turkish_gliders.html,['List of Turkish gliders - Wikipedia'],,1,
14804-List_of_Slovenian_gliders.html,['List of Slovenian gliders - Wikipedia'],,1,
14805-List_of_Ukrainian_gliders.html,['List of Ukrainian gliders - Wikipedia'],,1,
14806-List_of_Swedish_gliders.html,['List of Swedish gliders - Wikipedia'],,1,
14807-List_of_Yugoslavian_gliders.html,['List of Yugoslavian gliders - Wikipedia'],,1,
14808-Aerokopter_AK1-3_Sanka.html,['Aerokopter AK1-3 Sanka - Wikipedia'],180,0,
14809-A%C3%A9rospatiale_Alouette_II.html,['Aérospatiale Alouette II - Wikipedia'],185,0,565
1481-Breguet_901.html,['Bréguet 901 Mouette - Wikipedia'],,1,
14810-A%C3%A9rospatiale_Alouette_III.html,['Aérospatiale Alouette III - Wikipedia'],210,0,540
14811-A%C3%A9rospatiale_Djinn.html,['SNCASO SO.1221 Djinn - Wikipedia'],130,0,220
14812-Aero_Eli_Serviza_Yo-Yo_222.html,['Aero Eli Servizi Yo-Yo 222 - Wikipedia'],187,0,690
14813-Eurocopter_Ecureuil.html,['Eurocopter Ecureuil - Wikipedia'],,1,
14814-A%C3%A9rospatiale_Super_Frelon.html,['Aérospatiale SA 321 Super Frelon - Wikipedia'],,1,1020
14815-Eurocopter_EC-120.html,['Eurocopter EC120 Colibri - Wikipedia'],,1,727
14816-Agusta_AB.102.html,['Agusta-Bell AB.102 - Wikipedia'],174,0,350
14817-Agusta_A103.html,['Agusta A.103 - Wikipedia'],150,0,450
14818-Agusta_A104_Helicar.html,['Agusta A.104 - Wikipedia'],165,0,330
14819-Agusta_A105.html,['Agusta A.105 - Wikipedia'],185,0,310
1482-Breguet_902.html,['Bréguet 902 Cinzano - Wikipedia'],,1,
14820-Agusta_A106.html,['Agusta A.106 - Wikipedia'],176,0,740
14821-Agusta_A109.html,['AgustaWestland AW109 - Wikipedia'],311,0,
14822-Agusta_A115.html,['Agusta A.115 - Wikipedia'],170,0,260
14823-Piaggio_Aero.html,['Piaggio Aerospace - Wikipedia'],,1,
14824-Piaggio_P.2.html,['Piaggio P.2 - Wikipedia'],233,0,
14825-Piaggio_P.3.html,['Piaggio P.3 - Wikipedia'],185,0,
14826-Piaggio_P.6.html,['Piaggio P.6 - Wikipedia'],195,0,
14827-Piaggio_P.11.html,['Blackburn Lincock - Wikipedia'],264,0,380
14828-Piaggio_P.7.html,['Piaggio P.7 - Wikipedia'],700,0,
14829-Piaggio_P.8.html,['Piaggio P.8 - Wikipedia'],135,0,
1483-Breguet_941.html,['Bréguet 941 - Wikipedia'],450,0,1000
14830-Piaggio_P.9.html,['Piaggio P.9 - Wikipedia'],170,0,
14831-Piaggio_P.10.html,['Piaggio P.10 - Wikipedia'],195,0,
14832-Piaggio_P.16.html,['Piaggio P.16 - Wikipedia'],399,0,1999
14833-Piaggio_P.50.html,['Piaggio P.50 - Wikipedia'],430,0,2998
14834-Delft_University_of_Technology.html,['Delft University of Technology - Wikipedia'],,1,
14835-Piaggio_P.12.html,['Blackburn Segrave - Wikipedia'],222,0,450
14836-Piaggio_P.23.html,['Piaggio P.23M - Wikipedia'],399,0,5097
14837-Piaggio_P.23R.html,['Piaggio P.23R - Wikipedia'],439,0,3800
14838-DUT_Icarus_001.html,['DUT Icarus 001 - Wikipedia'],,1,
14839-University_of_Auckland.html,['University of Auckland - Wikipedia'],,1,
1484-Breguet_904.html,['Bréguet 904 Nymphale - Wikipedia'],,1,
14840-Lake_Biwa.html,['Lake Biwa - Wikipedia'],,1,3174
14841-Gossamer_Albatross.html,['MacCready Gossamer Albatross - Wikipedia'],29,0,35
14842-Gamera_II_HPH.html,['University of Maryland Gamera II - Wikipedia'],,1,0
14843-Gerhardt_Cycleplane.html,['Gerhardt Cycleplane - Wikipedia'],,1,
14844-University_of_Maastricht.html,['Maastricht University - Wikipedia'],,1,
14845-McCook_Field.html,['McCook Field - Wikipedia'],,1,
14846-Gamera_HPH.html,['University of Maryland Gamera I - Wikipedia'],,1,
14847-Oskar_Ursinus.html,['Oskar Ursinus - Wikipedia'],,1,
14848-Taras_Kiceniuk_Jr..html,['Taras Kiceniuk Jr. - Wikipedia'],,1,
14849-Kremer_prize.html,['Kremer prize - Wikipedia'],,1,
1485-Breguet_905.html,['Bréguet 905 Fauvette - Wikipedia'],,1,
14850-Gossamer_Condor_(Pasadena_version).html,['MacCready Gossamer Condor - Wikipedia'],,1,
14851-Liverpool_University.html,['University of Liverpool - Wikipedia'],,1,
14852-Gossamer_Condor_(Mojave_version).html,['MacCready Gossamer Condor - Wikipedia'],,1,
14853-Gossamer_Condor_(Shafter_airport_version).html,['MacCready Gossamer Condor - Wikipedia'],,1,
14854-WIGE.html,['WIGE - Wikipedia'],,1,
14855-Mark_Drela.html,['Mark Drela - Wikipedia'],,1,
14856-Nariyuki_Masuda.html,['Nariyuki Masuda - Wikipedia'],,1,
14857-Musculair.html,['Musculair - Wikipedia'],,1,
14858-Pedaliante.html,['Bossi-Bonomi Pedaliante - Wikipedia'],,1,
14859-PSU_Zephyrus.html,['PSU Zephyrus - Wikipedia'],,1,
1486-Breguet_940_Integral.html,['Bréguet 941 - Wikipedia'],450,0,1000
14860-Tohoku_University.html,['Tohoku University - Wikipedia'],,1,
14861-MIT_Daedalus_87.html,['MIT Daedalus - Wikipedia'],,1,
14862-MIT_Daedalus_88.html,['MIT Daedalus - Wikipedia'],,1,
14863-Pennsylvania_State_University.html,['Pennsylvania State University - Wikipedia'],,1,
14864-Airship_hangar.html,['Airship hangar - Wikipedia'],,1,
14865-Engelbert_Zaschka.html,['Engelbert Zaschka - Wikipedia'],,1,
14866-Vimana.html,['Vimana - Wikipedia'],,1,
14867-Archytas.html,['Archytas - Wikipedia'],,1,
14868-UTIAS_Snowbird.html,['UTIAS Snowbird - Wikipedia'],,1,0.145
14869-SUMPAC.html,['SUMPAC - Wikipedia'],,1,
1487-Breguet_942.html,['Bréguet 941 - Wikipedia'],450,0,1000
14870-Derek_Piggott.html,['Derek Piggott - Wikipedia'],,1,
14871-Toucan_1.html,['HPA Toucan - Wikipedia'],5,0,
14872-Zaschka_Human-Power_Aircraft.html,['Engelbert Zaschka - Wikipedia'],,1,
14873-Science_and_inventions_of_Leonardo_da_Vinci.html,['Science and inventions of Leonardo da Vinci - Wikipedia'],,1,
14874-Francesco_Lana_de_Terzi.html,['Francesco Lana de Terzi - Wikipedia'],,1,
14875-Bartolomeu_de_Gusm%C3%A3o.html,['Bartolomeu de Gusmão - Wikipedia'],,1,
14876-Swedenborg_1714_Flying_Machine.html,['Swedenborg 1714 Flying Machine - Wikipedia'],,1,
14877-Carl_Friedrich_Meerwein.html,['Carl Friedrich Meerwein - Wikipedia'],,1,
14878-Jean-Pierre_Blanchard.html,['Jean-Pierre Blanchard - Wikipedia'],,1,
14879-Robert_brothers.html,['Robert brothers - Wikipedia'],,1,
1488-Breguet_906.html,['Bréguet 905 Fauvette - Wikipedia'],,1,
14880-Jean_Baptiste_Meusnier.html,['Jean Baptiste Meusnier - Wikipedia'],,1,
14881-Diego_Mar%C3%ADn_Aguilera.html,['Diego Marín Aguilera - Wikipedia'],,1,
14882-George_Cayley.html,['George Cayley - Wikipedia'],,1,
14883-Albrecht_Berblinger.html,['Albrecht Berblinger - Wikipedia'],,1,
14884-Aerial_steam_carriage.html,['Aerial steam carriage - Wikipedia'],,1,1600
14885-John_Stringfellow.html,['John Stringfellow - Wikipedia'],,1,
14886-Giffard_dirigible.html,['Giffard dirigible - Wikipedia'],0,0,8.0
14887-Jean-Marie_Le_Bris.html,['Jean Marie Le Bris - Wikipedia'],,1,
14888-Rufus_Porter_(inventor).html,['Rufus Porter (painter) - Wikipedia'],,1,
14889-Solomon_Andrews_(inventor).html,['Solomon Andrews (inventor) - Wikipedia'],,1,
1489-Breguet_945.html,['Bréguet 941 - Wikipedia'],450,0,1000
14890-Frederick_Marriott.html,['Frederick Marriott - Wikipedia'],,1,
14891-Henri_Dupuy_de_L%C3%B4me.html,['Henri Dupuy de Lôme - Wikipedia'],,1,
14892-Hiram_Maxim.html,['Hiram Maxim - Wikipedia'],,1,
14893-Francis_Herbert_Wenham.html,['Francis Herbert Wenham - Wikipedia'],,1,
14894-Paul_Haenlein.html,['Paul Haenlein - Wikipedia'],,1,
14895-Enrico_Forlanini.html,['Enrico Forlanini - Wikipedia'],,1,
14896-Thomas_Moy.html,['Thomas Moy - Wikipedia'],,1,
14897-Charles_F._Ritchel.html,['Charles F. Ritchel - Wikipedia'],,1,
14898-Edmund_Clarence_Stedman.html,['Edmund Clarence Stedman - Wikipedia'],,1,
14899-Victor_Tatin.html,['Victor Tatin - Wikipedia'],,1,
149-1857802063.html,['Book sources - Wikipedia'],,1,
1490-CAMS_37.html,['CAMS 37 - Wikipedia'],175,0,1200
14900-Friedrich_Hermann_W%C3%B6lfert.html,['Friedrich Hermann Wölfert - Wikipedia'],,1,
14901-Albert_Tissandier.html,['Albert Tissandier - Wikipedia'],,1,
14902-La_France_(airship).html,['La France (airship) - Wikipedia'],40,0,12.2
14903-Mozhaysky%27s_airplane.html,"[""Mozhaysky's airplane - Wikipedia""]",,1,
14904-UFAG_series_69.html,['Hansa-Brandenburg C.I - Wikipedia'],110,0,
14905-UFAG_series_169.html,['Hansa-Brandenburg C.I - Wikipedia'],110,0,
14906-Benz_Bz.IVas.html,['Benz Bz.IV - Wikipedia'],,1,
14907-Montgomery_glider.html,['John Joseph Montgomery - Wikipedia'],,1,
14908-UFAG_series_269.html,['Hansa-Brandenburg C.I - Wikipedia'],110,0,
14909-UFAG_series_369.html,['Hansa-Brandenburg C.I - Wikipedia'],110,0,
1491-Breguet_965_%C3%89paulard.html,['Bréguet 1050 Alizé - Wikipedia'],518,0,2500
14910-UFAG_C.I.html,['Ufag C.I - Wikipedia'],190,0,350
14911-UFAG_D.I.html,['UFAG D.I - Wikipedia'],,1,
14912-UL-Jih.html,['UL-Jih - Wikipedia'],,1,
14913-UFAG_C.II.html,['UFAG 60.03 - Wikipedia'],,1,
14914-UL-Jih_E80_Evolution.html,['UL-Jih Evolution - Wikipedia'],290,0,1400
14915-UL-Jih_E100_Evolution.html,['UL-Jih Evolution - Wikipedia'],290,0,1400
14916-UL-Jih_F80_Fascination.html,['UL-Jih Fascination - Wikipedia'],,1,1400
14917-UFM_Easy_Riser.html,['UFM Easy Riser - Wikipedia'],64,0,100
14918-UL-Jih_F100_Fascination.html,['UL-Jih Fascination - Wikipedia'],,1,1400
14919-UFO_HeliThruster.html,['UFO HeliThruster - Wikipedia'],241,0,960
1492-Breguet_1001_Taon.html,['Bréguet 1001 Taon - Wikipedia'],194,0,1194
14920-UFM_Mauro_Solar_Riser.html,['Mauro Solar Riser - Wikipedia'],32,0,0.50
14921-Ullmann_2000_Panther.html,['Ullmann 2000 Panther - Wikipedia'],463,0,1412
14922-ULBI_WT01_Wild_Thing.html,['ULBI Wild Thing - Wikipedia'],,1,
14923-Ultimate_Aircraft_10_Dash_100.html,['Ultimate Aircraft 10 Dash - Wikipedia'],402,0,900
14924-Ultimate_Aircraft_10_Dash_200.html,['Ultimate Aircraft 10 Dash - Wikipedia'],402,0,900
14925-Ultimate_Aircraft_10_Dash_300.html,['Ultimate Aircraft 10 Dash - Wikipedia'],402,0,900
14926-Ultimate_Jetwing.html,['Ultimate Jetwing - Wikipedia'],,1,
14927-Ultimate_Aircraft_20_Dash_300.html,['Ultimate Aircraft 10 Dash - Wikipedia'],402,0,900
14928-ULBI_WT02_Wild_Thing.html,['ULBI Wild Thing - Wikipedia'],,1,
14929-Ultraflight_Lazair.html,['Ultraflight Lazair - Wikipedia'],89,0,135
1493-Breguet_1050_Aliz%C3%A9.html,['Bréguet 1050 Alizé - Wikipedia'],518,0,2500
14930-Ultra-Leicht_Flugtechnik_Speedy_Mouse.html,['Ultra-Leicht Flugtechnik Speedy Mouse - Wikipedia'],230,0,650
14931-Ultra-Fab_Sundowner.html,['Ultra-Fab Sundowner - Wikipedia'],100,0,
14932-Ultraflight_Lazair_Series_II.html,['Ultraflight Lazair - Wikipedia'],89,0,135
14933-Ultra-Efficient_Products_Invader.html,['Ultra-Efficient Products Invader - Wikipedia'],,1,100
14934-Ultraflight_Lazair_Series_I.html,['Ultraflight Lazair - Wikipedia'],89,0,135
14935-Ultraflight_Lazair_II.html,['Ultraflight Lazair - Wikipedia'],89,0,135
14936-Ultraflight_Lazair_Series_III.html,['Ultraflight Lazair - Wikipedia'],89,0,135
14937-Ultracraft_Calypso.html,['Ultracraft Calypso - Wikipedia'],,1,
14938-Ultraflight_Lazair_Elite.html,['Ultraflight Lazair - Wikipedia'],89,0,135
14939-Ultralight_Flight_Mirage.html,['Ultralight Flight Mirage - Wikipedia'],,1,105
1494-Breguet_960_Vultur.html,['Bréguet 960 Vultur - Wikipedia'],900,0,
